date,mean_sentiment,Volume,Volume Weighted,Open,Close,High,Low,Count
2023-06-07,0.0693181818181818,61944615.0,178.6619,178.44,177.82,181.21,177.32,669062.0
2023-06-08,0.095,50210681.0,179.5493,177.895,180.57,180.84,177.46,548456.0
2023-06-09,0.1811904761904761,48869360.0,181.4395,181.5,180.96,182.23,180.63,557894.0
2023-06-10,0.21,48869360.0,181.4395,181.5,180.96,182.23,180.63,557894.0
2023-06-11,0.1466666666666666,48869360.0,181.4395,181.5,180.96,182.23,180.63,557894.0
2023-06-12,0.0584848484848484,54754995.0,182.836,181.27,183.79,183.89,180.97,562058.0
2023-06-13,0.0252705627705627,54867129.0,183.1702,182.8,183.31,184.15,182.44,608337.0
2023-06-14,0.08,57462782.0,183.7101,183.37,183.95,184.39,182.02,614097.0
2023-06-15,0.3196428571428572,65433166.0,185.5672,183.96,186.01,186.52,183.78,697003.0
2023-06-16,0.2015773809523809,101151225.0,185.4644,186.73,184.92,186.99,184.27,616272.0
2023-06-17,0.0291666666666666,101151225.0,185.4644,186.73,184.92,186.99,184.27,616272.0
2023-06-18,0.225,101151225.0,185.4644,186.73,184.92,186.99,184.27,616272.0
2023-06-19,0.0806878306878306,101151225.0,185.4644,186.73,184.92,186.99,184.27,616272.0
2023-06-20,0.0722222222222222,49799092.0,185.2709,184.41,185.01,186.1,184.41,577495.0
2023-06-21,0.2075,49515697.0,184.0809,184.9,183.96,185.41,182.5901,520855.0
2023-06-22,0.2782765151515151,51245327.0,186.1166,183.74,187.0,187.045,183.67,563076.0
2023-06-23,0.0866666666666666,53112346.0,186.4952,185.55,186.68,187.56,185.01,539704.0
2023-06-24,0.3428571428571428,53112346.0,186.4952,185.55,186.68,187.56,185.01,539704.0
2023-06-25,0.0561224489795918,53112346.0,186.4952,185.55,186.68,187.56,185.01,539704.0
2023-06-26,0.1382539682539682,48088661.0,186.3292,186.83,185.27,188.05,185.23,584497.0
2023-06-27,0.0773214285714285,50731499.0,187.4998,185.89,188.06,188.39,185.67,511869.0
2023-06-28,0.0245833333333333,51216801.0,188.8916,187.93,189.25,189.9,187.6,559145.0
2023-06-29,0.15375,46347308.0,189.5561,189.08,189.59,190.07,188.94,525367.0
2023-06-30,0.1084523809523809,85068452.0,193.102,191.63,193.97,194.48,191.26,774380.0
2023-07-01,0.0874523809523809,85068452.0,193.102,191.63,193.97,194.48,191.26,774380.0
2023-07-02,0.119047619047619,85068452.0,193.102,191.63,193.97,194.48,191.26,774380.0
2023-07-03,0.1607900432900433,31458198.0,192.6624,193.78,192.46,193.88,191.76,500175.0
2023-07-04,0.0964285714285714,31458198.0,192.6624,193.78,192.46,193.88,191.76,500175.0
2023-07-05,0.14,46896861.0,191.5803,191.565,191.33,192.98,190.62,560170.0
2023-07-06,0.1335873015873016,45155523.0,190.8214,189.84,191.81,192.02,189.2,562755.0
2023-07-07,0.2340674603174603,46757498.0,191.4218,191.41,190.68,192.67,190.24,538826.0
2023-07-08,0.1839015151515151,46757498.0,191.4218,191.41,190.68,192.67,190.24,538826.0
2023-07-09,0.0,46757498.0,191.4218,191.41,190.68,192.67,190.24,538826.0
2023-07-10,0.1401190476190476,59912163.0,188.3628,189.26,188.61,189.99,187.035,736912.0
2023-07-11,0.25875,46638119.0,187.8219,189.16,188.08,189.3,186.6,577717.0
2023-07-12,0.2248015873015873,60750218.0,189.9586,189.68,189.77,191.7,188.47,652126.0
2023-07-13,0.0628571428571428,41337338.0,190.565,190.5,190.54,191.19,189.78,467952.0
2023-07-14,0.1075,41616242.0,190.4662,190.23,190.69,191.1799,189.63,513233.0
2023-07-15,0.1534848484848485,41616242.0,190.4662,190.23,190.69,191.1799,189.63,513233.0
2023-07-16,0.0833333333333333,41616242.0,190.4662,190.23,190.69,191.1799,189.63,513233.0
2023-07-17,0.0714285714285714,50520159.0,193.2997,191.9,193.99,194.32,191.81,602852.0
2023-07-18,0.2272222222222222,48153774.0,193.3846,193.35,193.73,194.33,192.415,544605.0
2023-07-19,0.0258333333333333,80492323.0,194.9188,193.1,195.1,198.23,192.65,776766.0
2023-07-20,0.2236363636363636,59581196.0,194.276,195.09,193.13,196.47,192.495,639817.0
2023-07-21,0.1266666666666666,71451683.0,192.5948,194.1,191.94,194.97,191.23,580360.0
2023-07-22,0.1114285714285714,71451683.0,192.5948,194.1,191.94,194.97,191.23,580360.0
2023-07-23,0.4714285714285713,71451683.0,192.5948,194.1,191.94,194.97,191.23,580360.0
2023-07-24,0.0501551226551226,45507451.0,193.2011,193.41,192.75,194.91,192.25,525855.0
